Timestamp,FromBank,FromAccount,ToAccount,Amount,PaymentType,Suspicious
2025-02-05 9:18,Bank2,Client19,Client36,2491.95,Wire Transfer,No
2025-02-05 9:19,Bank10,Client37,Client17,1989.79,ACH,No
2025-02-05 9:22,Bank5,Client31,Client28,1776.05,ACH,No
2025-02-05 9:26,Bank5,Client20,Client11,2268.34,ACH,No
2025-02-05 9:31,Bank7,Client10,Client13,2305.54,Check,No
2025-02-05 9:31,Bank2,Client21,Client36,1843.76,ACH,No
2025-02-05 9:31,Bank9,Client4,Client32,2087.33,Credit Card,No
2025-02-05 9:32,Bank6,Client12,Client16,2041.56,Wire Transfer,No
2025-02-05 9:34,Bank8,Client19,Client35,2535.84,Crypto,No
2025-02-05 9:37,Bank10,Client4,Client36,2152.56,ACH,No
2025-02-05 9:38,Bank5,Client15,Client20,2258.83,Credit Card,No
2025-02-05 9:40,Bank8,Client1,Client14,1554.99,ACH,No
2025-02-05 9:41,Bank8,Client1,Client25,2195.6,ACH,No
2025-02-05 9:42,Bank10,Client21,Client32,2084.05,Credit Card,No
2025-02-05 9:44,Bank9,Client13,Client4,2137.1,ACH,No
2025-02-05 9:46,Bank1,Client21,Client27,1792.06,Credit Card,No
2025-02-05 9:46,Bank10,Client4,Client12,2226.92,Wire Transfer,No
2025-02-05 9:46,Bank5,Client21,Client2,2302.1,Wire Transfer,No
2025-02-05 9:46,Bank1,Client12,Client25,2327.87,ACH,No
2025-02-05 9:47,Bank1,Client9,Client23,1795.2,Credit Card,No
2025-02-05 9:49,Bank3,Client22,Client3,2375.97,Wire Transfer,No
2025-02-05 9:51,Bank3,Client10,Client28,1957.72,Credit Card,No
2025-02-05 9:52,Bank6,Client10,Client2,2170.25,Check,No
2025-02-05 9:53,Bank1,Client8,Client14,1194.56,Check,No
2025-02-05 9:54,Bank4,Client4,Client9,1954.59,Wire Transfer,No
2025-02-05 9:55,Bank4,Client31,Client25,1951.42,Check,No
2025-02-05 9:59,Bank9,Client40,Client34,1738.61,Credit Card,No
2025-02-05 10:01,Bank2,Client21,Client27,2206.85,Wire Transfer,No
2025-02-05 10:01,Bank4,Client5,Client31,1830.38,Check,No
2025-02-05 10:01,Bank8,Client13,Client31,2229.82,Wire Transfer,No
2025-02-05 10:02,Bank10,Client10,Client8,2090.87,Check,No
2025-02-05 10:02,Bank5,Client18,Client37,2458.44,Check,No
2025-02-05 10:03,Bank5,Client4,Client19,1558.84,Check,No
2025-02-05 10:12,Bank9,Client7,Client6,2009.57,ACH,No
2025-02-05 10:14,Bank7,Client21,Client18,1607.72,Crypto,No
2025-02-05 10:19,Bank5,Client23,Client16,1311.21,ACH,No
2025-02-05 10:20,Bank3,Client13,Client3,2279.73,Credit Card,No
2025-02-05 10:20,Bank8,Client13,Client27,2534.87,Wire Transfer,No
2025-02-05 10:21,Bank4,Client4,Client17,2361.71,ACH,No
2025-02-05 10:22,Bank4,Client3,Client18,1832.04,Credit Card,No
2025-02-05 10:22,Bank10,Client13,Client37,1526.77,Check,No
2025-02-05 10:22,Bank8,Client13,Client10,2003.88,ACH,No
2025-02-05 10:24,Bank10,Client10,Client12,2364.8,ACH,No
2025-02-05 10:28,Bank5,Client13,Client16,1923.69,Wire Transfer,No
2025-02-05 10:29,Bank3,Client29,Client34,1851.77,Credit Card,No
2025-02-05 10:29,Bank5,Client25,Client3,2270.47,ACH,No
2025-02-05 10:29,Bank6,Client11,Client13,2476.98,Credit Card,No
2025-02-05 10:35,Bank7,Client18,Client4,1848.91,ACH,No
2025-02-05 10:36,Bank8,Client16,Client9,2715.8,Check,No
2025-02-05 10:36,Bank3,Client16,Client22,2273.19,ACH,No
2025-02-05 10:37,Bank2,Client15,Client34,2172.82,Credit Card,No
2025-02-05 10:38,Bank5,Client35,Client2,2102.52,Wire Transfer,No
2025-02-05 10:39,Bank1,Client22,Client8,1787.14,Check,No
2025-02-05 10:42,Bank5,Client21,Client23,2261.49,Check,No
2025-02-05 10:44,Bank8,Client4,Client10,2303.67,Check,No
2025-02-05 10:46,Bank9,Client13,Client32,2290.88,Wire Transfer,No
2025-02-05 10:46,Bank10,Client21,Client34,1461.95,Wire Transfer,No
2025-02-05 10:47,Bank6,Client38,Client20,1818.26,Crypto,No
2025-02-05 10:48,Bank4,Client13,Client19,1586.9,ACH,No
2025-02-05 10:48,Bank8,Client5,Client27,2062.56,Credit Card,No
2025-02-05 10:50,Bank7,Client7,Client17,1982.31,Check,No
2025-02-05 10:52,Bank3,Client10,Client29,2170.52,Wire Transfer,No
2025-02-05 10:52,Bank7,Client13,Client26,1690.63,Crypto,No
2025-02-05 10:52,Bank3,Client28,Client24,1712.32,Crypto,No
2025-02-05 10:56,Bank8,Client21,Client14,1418.52,Wire Transfer,No
2025-02-05 10:56,Bank6,Client37,Client6,2240.87,ACH,No
2025-02-05 10:59,Bank8,Client10,Client21,1994.97,Wire Transfer,No
2025-02-05 10:59,Bank3,Client13,Client3,1840.85,Credit Card,No
2025-02-05 11:00,Bank7,Client9,Client27,2083.15,Wire Transfer,No
2025-02-05 11:00,Bank9,Client24,Client3,2314.14,Wire Transfer,No
2025-02-05 11:00,Bank5,Client16,Client21,1943.35,Check,No
2025-02-05 11:01,Bank5,Client21,Client13,2075.98,Wire Transfer,No
2025-02-05 11:01,Bank5,Client9,Client12,1485.22,Crypto,No
2025-02-05 11:02,Bank6,Client34,Client14,1805.53,Crypto,No
2025-02-05 11:03,Bank3,Client21,Client6,1799.91,Wire Transfer,No
2025-02-05 11:04,Bank9,Client13,Client27,2180.86,Credit Card,No
2025-02-05 11:06,Bank2,Client30,Client39,1644.94,Check,No
2025-02-05 11:06,Bank2,Client10,Client40,1692.72,ACH,No
2025-02-05 11:10,Bank7,Client4,Client34,2347.24,ACH,No
2025-02-05 11:11,Bank8,Client4,Client17,2325.95,ACH,No
2025-02-05 11:13,Bank8,Client13,Client5,2199.49,Crypto,No
2025-02-05 11:14,Bank3,Client4,Client38,2080.13,Crypto,No
2025-02-05 11:15,Bank4,Client4,Client24,2102.5,Credit Card,No
2025-02-05 11:15,Bank8,Client21,Client3,1629.01,Wire Transfer,No
2025-02-05 11:16,Bank8,Client13,Client11,1780.56,Crypto,No
2025-02-05 11:21,Bank3,Client10,Client34,1983.32,Check,No
2025-02-05 11:21,Bank8,Client8,Client17,1681.22,Wire Transfer,No
2025-02-05 11:23,Bank1,Client31,Client22,1931.15,Credit Card,No
2025-02-05 11:23,Bank3,Client4,Client22,2758.04,Credit Card,No
2025-02-05 11:27,Bank2,Client28,Client24,1381.04,ACH,No
2025-02-05 11:28,Bank2,Client10,Client7,2282.23,Check,No
2025-02-05 11:29,Bank7,Client4,Client8,1874.77,Crypto,No
2025-02-05 11:31,Bank7,Client6,Client20,1963.93,Check,No
2025-02-05 11:32,Bank8,Client1,Client26,2008.64,Wire Transfer,No
2025-02-05 11:33,Bank7,Client39,Client31,2772.58,Wire Transfer,No
2025-02-05 11:33,Bank2,Client35,Client7,1554.66,Check,No
2025-02-05 11:35,Bank4,Client21,Client36,2229.04,ACH,No
2025-02-05 11:36,Bank6,Client38,Client13,2244.48,Wire Transfer,No
2025-02-05 11:36,Bank7,Client22,Client33,2169.06,ACH,No
2025-02-05 11:39,Bank9,Client20,Client13,1579.1,ACH,No
2025-02-05 11:40,Bank6,Client4,Client7,2328.98,Credit Card,No
2025-02-05 11:40,Bank3,Client10,Client2,1842.14,Check,No
2025-02-05 11:40,Bank7,Client16,Client19,1734.46,ACH,No
2025-02-05 11:43,Bank6,Client31,Client11,2741.51,Credit Card,No
2025-02-05 11:44,Bank8,Client10,Client15,2088.57,ACH,No
2025-02-05 11:45,Bank10,Client17,Client5,1693.42,Wire Transfer,No
2025-02-05 11:45,Bank6,Client10,Client5,1783.4,Credit Card,No
2025-02-05 11:48,Bank3,Client24,Client17,2116.43,Check,No
2025-02-05 11:50,Bank3,Client14,Client2,1455.41,Crypto,No
2025-02-05 11:52,Bank6,Client4,Client6,2328.33,Check,No
2025-02-05 11:53,Bank1,Client34,Client8,2294.86,Credit Card,No
2025-02-05 11:53,Bank9,Client10,Client32,1920.42,Wire Transfer,No
2025-02-05 11:55,Bank5,Client10,Client16,1413.19,ACH,No
2025-02-05 11:56,Bank3,Client10,Client5,2520.77,Check,No
2025-02-05 11:57,Bank10,Client21,Client30,1778.45,ACH,No
2025-02-05 12:02,Bank1,Client16,Client14,2252.86,Crypto,No
2025-02-05 12:04,Bank8,Client10,Client27,1612.76,Credit Card,No
2025-02-05 12:08,Bank2,Client10,Client9,2594.11,ACH,No
2025-02-05 12:09,Bank4,Client4,Client1,1927.04,Credit Card,No
2025-02-05 12:09,Bank7,Client27,Client19,1561.65,ACH,No
2025-02-05 12:10,Bank3,Client16,Client14,2476.42,Wire Transfer,No
2025-02-05 12:11,Bank6,Client34,Client36,1921.04,Check,No
2025-02-05 12:15,Bank9,Client10,Client34,2026.95,Check,No
2025-02-05 12:15,Bank2,Client10,Client4,2519.83,Credit Card,No
2025-02-05 12:15,Bank10,Client13,Client27,1939.4,Wire Transfer,No
2025-02-05 12:16,Bank10,Client34,Client32,2128.9,Crypto,No
2025-02-05 12:16,Bank6,Client21,Client8,1911.48,Crypto,No
2025-02-05 12:20,Bank8,Client21,Client23,1545.94,ACH,No
2025-02-05 12:21,Bank1,Client4,Client5,2219.15,Wire Transfer,No
2025-02-05 12:22,Bank8,Client1,Client34,1799.79,Credit Card,No
2025-02-05 12:22,Bank9,Client4,Client18,1888.78,Check,No
2025-02-05 12:23,Bank6,Client25,Client22,1815.91,ACH,No
2025-02-05 12:27,Bank3,Client4,Client19,2113.56,Crypto,No
2025-02-05 12:29,Bank7,Client39,Client9,1975.7,Check,No
2025-02-05 12:29,Bank9,Client4,Client17,2173.52,Check,No
2025-02-05 12:29,Bank6,Client13,Client26,1929.81,ACH,No
2025-02-05 12:29,Bank2,Client21,Client20,1769.82,Check,No
2025-02-05 12:30,Bank5,Client13,Client35,1997.03,Wire Transfer,No
2025-02-05 12:31,Bank10,Client4,Client10,2149.46,Credit Card,No
2025-02-05 12:32,Bank9,Client4,Client13,1582.27,Credit Card,No
2025-02-05 12:36,Bank10,Client10,Client11,2012.68,ACH,No
2025-02-05 12:37,Bank5,Client21,Client9,2208.33,Credit Card,No
2025-02-05 12:37,Bank2,Client4,Client19,1711.08,Check,No
2025-02-05 12:37,Bank4,Client19,Client36,2187.54,Crypto,No
2025-02-05 12:38,Bank8,Client26,Client33,2506.83,Credit Card,No
2025-02-05 12:40,Bank6,Client38,Client24,1911.58,Crypto,No
2025-02-05 12:42,Bank8,Client8,Client21,2360.91,Check,No
2025-02-05 12:43,Bank7,Client13,Client15,1728.79,Crypto,No
2025-02-05 12:45,Bank2,Client12,Client29,1809.93,Wire Transfer,No
2025-02-05 12:45,Bank8,Client4,Client26,2208.44,ACH,No
2025-02-05 12:48,Bank8,Client4,Client1,2611.33,ACH,No
2025-02-05 12:49,Bank5,Client39,Client5,1779.72,Wire Transfer,No
2025-02-05 12:58,Bank1,Client21,Client13,2004.81,Check,No
2025-02-05 12:59,Bank4,Client25,Client19,1845.14,Check,No
2025-02-05 13:05,Bank4,Client34,Client15,2071.13,Crypto,No
2025-02-05 13:08,Bank10,Client24,Client37,2143.61,Check,No
2025-02-05 13:09,Bank9,Client21,Client20,1825.6,Wire Transfer,No
2025-02-05 13:09,Bank2,Client18,Client3,1888.9,Credit Card,No
2025-02-05 13:11,Bank3,Client21,Client28,2303.03,Check,No
2025-02-05 13:12,Bank1,Client4,Client32,1978.81,Credit Card,No
2025-02-05 13:14,Bank8,Client7,Client27,1856.23,Check,No
2025-02-05 13:19,Bank10,Client13,Client6,2048.13,Credit Card,No
2025-02-05 13:22,Bank5,Client27,Client21,2584.6,Credit Card,No
2025-02-05 13:22,Bank7,Client10,Client25,2176.1,Check,No
2025-02-05 13:23,Bank1,Client12,Client30,1789.16,Wire Transfer,No
2025-02-05 13:23,Bank5,Client18,Client27,1805.11,ACH,No
2025-02-05 13:25,Bank10,Client21,Client30,2293.62,Credit Card,No
2025-02-05 13:26,Bank9,Client4,Client39,1809.01,Crypto,No
2025-02-05 13:26,Bank4,Client29,Client18,2233.3,Wire Transfer,No
2025-02-05 13:27,Bank6,Client15,Client24,1839.76,ACH,No
2025-02-05 13:27,Bank1,Client21,Client31,2258.14,Check,No
2025-02-05 13:29,Bank2,Client13,Client28,1922.6,Crypto,No
2025-02-05 13:29,Bank2,Client38,Client3,2082.03,Wire Transfer,No
2025-02-05 13:31,Bank7,Client13,Client25,1594.74,Wire Transfer,No
2025-02-05 13:31,Bank3,Client10,Client3,1757.38,Wire Transfer,No
2025-02-05 13:33,Bank4,Client21,Client23,2077,Wire Transfer,No
2025-02-05 13:33,Bank8,Client4,Client20,2466.01,Wire Transfer,No
2025-02-05 13:36,Bank8,Client3,Client16,1797.26,Wire Transfer,No
2025-02-05 13:37,Bank5,Client21,Client12,1636.6,Credit Card,No
2025-02-05 13:39,Bank5,Client4,Client22,1736.11,Credit Card,No
2025-02-05 13:40,Bank5,Client13,Client4,1789.07,Wire Transfer,No
2025-02-05 13:45,Bank8,Client32,Client34,1690.35,ACH,No
2025-02-05 13:46,Bank6,Client10,Client4,2279.64,Check,No
2025-02-05 13:50,Bank4,Client2,Client7,1869.03,Check,No
2025-02-05 13:54,Bank3,Client10,Client25,1852.77,Check,No
2025-02-05 13:59,Bank3,Client4,Client11,2395.99,Crypto,No
2025-02-05 14:00,Bank5,Client21,Client4,1809.61,ACH,No
2025-02-05 14:04,Bank9,Client4,Client10,1770.36,Wire Transfer,No
2025-02-05 14:06,Bank9,Client4,Client7,1979.49,Credit Card,No
2025-02-05 14:07,Bank2,Client4,Client18,2033.21,Check,No
2025-02-05 14:08,Bank5,Client13,Client10,2050.67,Credit Card,No
2025-02-05 14:08,Bank2,Client4,Client11,1846.89,Wire Transfer,No
2025-02-05 14:09,Bank4,Client22,Client35,1979.56,ACH,No
2025-02-05 14:12,Bank5,Client12,Client19,2270.97,ACH,No
2025-02-05 14:12,Bank7,Client28,Client12,2749.21,Wire Transfer,No
2025-02-05 14:15,Bank4,Client21,Client9,2250.69,Crypto,No
2025-02-05 14:18,Bank5,Client18,Client19,1931.11,Wire Transfer,No
2025-02-05 14:22,Bank9,Client13,Client33,1998.63,ACH,No
2025-02-05 14:22,Bank4,Client18,Client14,2013.87,Check,No
2025-02-05 14:22,Bank9,Client10,Client23,2310.31,Credit Card,No
2025-02-05 14:24,Bank2,Client13,Client33,2184.21,Check,No
2025-02-05 14:24,Bank8,Client10,Client5,1688.22,Check,No
2025-02-05 14:24,Bank5,Client5,Client17,2133.95,Wire Transfer,No
2025-02-05 14:25,Bank6,Client24,Client21,2889.16,Wire Transfer,No
2025-02-05 14:25,Bank4,Client21,Client30,2011.66,Crypto,No
2025-02-05 14:27,Bank4,Client37,Client29,1806.7,Crypto,No
2025-02-05 14:27,Bank5,Client4,Client25,2694.27,Credit Card,No
2025-02-05 14:28,Bank8,Client13,Client22,2080.2,ACH,No
2025-02-05 14:28,Bank1,Client13,Client38,2363.12,Wire Transfer,No
2025-02-05 14:28,Bank8,Client21,Client12,1459.66,Credit Card,No
2025-02-05 14:29,Bank4,Client4,Client31,1274.73,Credit Card,No
2025-02-05 14:29,Bank8,Client33,Client13,2065.68,Credit Card,No
2025-02-05 14:30,Bank10,Client10,Client26,2254.6,Crypto,No
2025-02-05 14:32,Bank7,Client19,Client3,2085.9,ACH,No
2025-02-05 14:35,Bank6,Client22,Client27,1921.52,ACH,No
2025-02-05 14:37,Bank3,Client23,Client36,2338.47,Crypto,No
2025-02-05 14:37,Bank10,Client24,Client4,1830.5,ACH,No
2025-02-05 14:38,Bank10,Client18,Client11,2330.99,ACH,No
2025-02-05 14:39,Bank4,Client37,Client30,2306.59,Credit Card,No
2025-02-05 14:40,Bank10,Client10,Client35,2002.41,Crypto,No
2025-02-05 14:47,Bank4,Client25,Client13,1731.35,Check,No
2025-02-05 14:51,Bank1,Client21,Client14,1890.51,Check,No
2025-02-05 14:51,Bank2,Client13,Client8,2150.43,Credit Card,No
2025-02-05 14:52,Bank2,Client35,Client20,2458.17,Crypto,No
2025-02-05 14:52,Bank3,Client21,Client30,1736.05,Credit Card,No
2025-02-05 14:54,Bank7,Client4,Client40,1761.44,ACH,No
2025-02-05 14:56,Bank8,Client4,Client22,2289.26,ACH,No
2025-02-05 14:57,Bank8,Client8,Client18,2157.17,Wire Transfer,No
2025-02-05 14:58,Bank2,Client13,Client11,1740.22,Wire Transfer,No
2025-02-05 14:59,Bank7,Client8,Client20,2320.84,Credit Card,No
2025-02-05 15:01,Bank3,Client13,Client18,1877.48,Check,No
2025-02-05 15:01,Bank4,Client5,Client33,2031.68,Crypto,No
2025-02-05 15:01,Bank8,Client13,Client27,1857.55,Crypto,No
2025-02-05 15:01,Bank9,Client32,Client11,1994.57,Crypto,No
2025-02-05 15:03,Bank6,Client10,Client4,2192.04,ACH,No
2025-02-05 15:04,Bank4,Client10,Client5,2113.66,Crypto,No
2025-02-05 15:05,Bank5,Client21,Client24,2452.04,ACH,No
2025-02-05 15:05,Bank9,Client26,Client2,1943.11,ACH,No
2025-02-05 15:06,Bank8,Client8,Client5,2245.8,Check,No
2025-02-05 15:08,Bank9,Client12,Client6,2151.98,ACH,No
2025-02-05 15:10,Bank2,Client4,Client25,2228.21,Check,No
2025-02-05 15:16,Bank1,Client13,Client37,2172.63,Wire Transfer,No
2025-02-05 15:18,Bank1,Client31,Client1,2184,Credit Card,No
2025-02-05 15:19,Bank1,Client4,Client38,2320.85,Wire Transfer,No
2025-02-05 15:21,Bank1,Client21,Client5,2249.77,Crypto,No
2025-02-05 15:22,Bank8,Client4,Client37,1628.82,Credit Card,No
2025-02-05 15:23,Bank3,Client21,Client16,2011.03,ACH,No
2025-02-05 15:23,Bank8,Client36,Client7,2336.93,Credit Card,No
2025-02-05 15:23,Bank8,Client21,Client5,2033.72,Check,No
2025-02-05 15:27,Bank8,Client37,Client29,1511.33,Wire Transfer,No
2025-02-05 15:33,Bank10,Client1,Client32,2004.76,ACH,No
2025-02-05 15:33,Bank5,Client10,Client3,2183.21,Credit Card,No
2025-02-05 15:36,Bank1,Client21,Client23,2057.95,Check,No
2025-02-05 15:39,Bank2,Client16,Client22,2043.27,Check,No
2025-02-05 15:43,Bank8,Client10,Client6,2048.03,Check,No
2025-02-05 15:48,Bank6,Client10,Client17,2091.02,Check,No
2025-02-05 15:52,Bank10,Client8,Client36,2323.91,Wire Transfer,No
2025-02-05 15:53,Bank6,Client37,Client39,2039.06,Wire Transfer,No
2025-02-05 15:53,Bank2,Client21,Client19,1940.22,Check,No
2025-02-05 15:53,Bank7,Client9,Client10,1966.09,Credit Card,No
2025-02-05 15:54,Bank8,Client4,Client29,2226.18,Check,No
2025-02-05 15:54,Bank7,Client11,Client40,2066.15,ACH,No
2025-02-05 15:55,Bank1,Client34,Client27,2303.29,Wire Transfer,No
2025-02-05 15:56,Bank6,Client40,Client21,2008.71,ACH,No
2025-02-05 15:57,Bank4,Client21,Client24,2032.41,Credit Card,No
2025-02-05 15:58,Bank5,Client31,Client9,1716.18,ACH,No
2025-02-05 16:00,Bank7,Client19,Client27,1814.54,Wire Transfer,No
2025-02-05 16:00,Bank8,Client35,Client6,1932.62,Credit Card,No
2025-02-05 16:01,Bank1,Client14,Client16,2219.34,Check,No
2025-02-05 16:01,Bank6,Client10,Client16,1946.69,Check,No
2025-02-05 16:02,Bank1,Client25,Client4,2242.83,Check,No
2025-02-05 16:04,Bank2,Client4,Client1,2152.39,ACH,No
2025-02-05 16:06,Bank7,Client13,Client19,2123.62,Check,No
2025-02-05 16:08,Bank2,Client13,Client21,1734.2,Crypto,No
2025-02-05 16:09,Bank8,Client17,Client34,2005.34,ACH,No
2025-02-05 16:09,Bank1,Client21,Client24,1866.51,Check,No
2025-02-05 16:09,Bank3,Client10,Client25,1740.73,ACH,No
2025-02-05 16:09,Bank2,Client35,Client9,1915.17,ACH,No
2025-02-05 16:10,Bank5,Client21,Client25,1734.61,Wire Transfer,No
2025-02-05 16:14,Bank1,Client10,Client7,1844.14,Credit Card,No
2025-02-05 16:15,Bank9,Client13,Client40,2102.74,Crypto,No
2025-02-05 16:15,Bank3,Client23,Client26,1646.97,Check,No
2025-02-05 16:16,Bank3,Client10,Client11,1967.5,Credit Card,No
2025-02-05 16:19,Bank10,Client3,Client27,1998.66,Credit Card,No
2025-02-05 16:22,Bank7,Client10,Client11,1839.61,Credit Card,No
2025-02-05 16:22,Bank5,Client10,Client5,1576.04,Check,No
2025-02-05 16:24,Bank1,Client1,Client12,2119.58,Credit Card,No
2025-02-05 16:25,Bank4,Client40,Client33,2753,Credit Card,No
2025-02-05 16:25,Bank8,Client40,Client26,2554.98,ACH,No
2025-02-05 16:27,Bank6,Client19,Client15,2258.22,Check,No
2025-02-05 16:32,Bank6,Client21,Client37,2129.8,Crypto,No
2025-02-05 16:34,Bank10,Client13,Client20,2004.23,Crypto,No
2025-02-05 16:34,Bank4,Client33,Client40,1621.08,Credit Card,No
2025-02-05 16:34,Bank8,Client8,Client2,1992.99,Check,No
2025-02-05 16:35,Bank1,Client21,Client28,2530.65,Credit Card,No
2025-02-05 16:40,Bank8,Client21,Client32,2039.18,Crypto,No
2025-02-05 16:41,Bank6,Client40,Client11,2289.77,Check,No
2025-02-05 16:43,Bank2,Client4,Client22,1394.04,Check,No
2025-02-05 16:45,Bank8,Client25,Client26,1605.1,ACH,No
2025-02-05 16:46,Bank3,Client10,Client30,1952.3,Wire Transfer,No
2025-02-05 16:47,Bank3,Client23,Client17,1738.08,Wire Transfer,No
2025-02-05 16:48,Bank2,Client13,Client23,1373.53,ACH,No
2025-02-05 16:50,Bank3,Client27,Client29,2024.08,Check,No
2025-02-05 16:51,Bank1,Client10,Client14,2370.59,Crypto,No
2025-02-05 16:51,Bank9,Client31,Client21,2096.31,Credit Card,No
2025-02-05 16:51,Bank1,Client31,Client25,1856.54,Wire Transfer,No
2025-02-05 16:55,Bank9,Client10,Client30,2168.98,Wire Transfer,No
2025-02-05 16:59,Bank7,Client38,Client37,2112.49,Check,No
2025-02-05 17:02,Bank1,Client26,Client32,2303.37,Credit Card,No
2025-02-05 17:03,Bank2,Client29,Client27,1856.56,Wire Transfer,No
2025-02-05 17:05,Bank7,Client17,Client30,2131.89,Crypto,No
2025-02-05 17:06,Bank4,Client21,Client15,2195.43,Crypto,No
2025-02-05 17:10,Bank1,Client31,Client28,1724.87,Crypto,No
2025-02-05 17:13,Bank8,Client5,Client7,1763.99,Check,No
2025-02-05 17:13,Bank4,Client27,Client38,1948.75,Wire Transfer,No
2025-02-05 17:15,Bank9,Client21,Client39,2407.88,Wire Transfer,No
2025-02-05 17:17,Bank3,Client13,Client5,1747.23,Wire Transfer,No
2025-02-05 17:18,Bank2,Client23,Client4,1863.07,Wire Transfer,No
2025-02-05 17:20,Bank3,Client10,Client20,1520.84,Credit Card,No
2025-02-05 17:21,Bank1,Client28,Client24,2071.46,ACH,No
2025-02-05 17:22,Bank6,Client37,Client13,1658.64,Crypto,No
2025-02-05 17:27,Bank7,Client1,Client37,1937.31,Crypto,No
2025-02-05 17:27,Bank4,Client4,Client13,2070.01,Check,No
2025-02-05 17:30,Bank8,Client14,Client23,2599.92,Crypto,No
2025-02-05 17:31,Bank9,Client6,Client36,2169.76,Wire Transfer,No
2025-02-05 17:31,Bank1,Client6,Client10,2367.37,Wire Transfer,No
2025-02-05 17:32,Bank2,Client39,Client24,1776.57,Wire Transfer,No
2025-02-05 17:35,Bank5,Client13,Client37,1742.36,Credit Card,No
2025-02-05 17:35,Bank2,Client10,Client2,2349.95,ACH,No
2025-02-05 17:37,Bank9,Client4,Client29,2122.74,Crypto,No
2025-02-05 17:37,Bank5,Client10,Client23,1714.17,Check,No
2025-02-05 17:39,Bank6,Client28,Client21,1587.73,Wire Transfer,No
2025-02-05 17:41,Bank9,Client4,Client28,1440.67,ACH,No
2025-02-05 17:41,Bank9,Client9,Client10,1581.29,Credit Card,No
2025-02-05 17:45,Bank2,Client25,Client30,1750.03,Check,No
2025-02-05 17:47,Bank3,Client29,Client15,1398.58,ACH,No
2025-02-05 17:48,Bank7,Client4,Client36,2278.63,Check,No
2025-02-05 17:51,Bank1,Client35,Client29,1753.72,Wire Transfer,No
2025-02-05 17:52,Bank7,Client35,Client15,2185.93,Crypto,No
2025-02-05 17:53,Bank9,Client10,Client29,1860.31,Check,No
2025-02-05 17:54,Bank6,Client5,Client23,1950.3,Credit Card,No
2025-02-05 17:55,Bank10,Client13,Client22,1251.38,Crypto,No
2025-02-05 17:55,Bank2,Client21,Client15,1737.83,Check,No
2025-02-05 17:55,Bank7,Client10,Client3,1765.42,ACH,No
2025-02-05 17:55,Bank4,Client13,Client20,2288.54,Credit Card,No
2025-02-05 17:55,Bank4,Client21,Client30,2227.74,ACH,No
2025-02-05 17:57,Bank8,Client21,Client26,2238.14,ACH,No
2025-02-05 17:58,Bank4,Client32,Client24,1883.29,Credit Card,No
2025-02-05 17:59,Bank3,Client4,Client34,2208.73,ACH,No
2025-02-05 18:00,Bank3,Client10,Client32,1826.1,Crypto,No
2025-02-05 18:01,Bank8,Client4,Client6,1866.05,Check,No
2025-02-05 18:03,Bank4,Client21,Client6,2068.26,Check,No
2025-02-05 18:05,Bank1,Client13,Client32,1757.19,Check,No
2025-02-05 18:06,Bank10,Client15,Client32,2102.32,ACH,No
2025-02-05 18:08,Bank5,Client4,Client15,1984.82,Check,No
2025-02-05 18:11,Bank8,Client32,Client34,1431.04,ACH,No
2025-02-05 18:12,Bank9,Client10,Client25,1903.13,Credit Card,No
2025-02-05 18:12,Bank8,Client21,Client8,1867,Wire Transfer,No
2025-02-05 18:14,Bank4,Client4,Client25,2235.6,Credit Card,No
2025-02-05 18:15,Bank8,Client13,Client35,1285.22,Credit Card,No
2025-02-05 18:18,Bank5,Client7,Client14,2040.64,Wire Transfer,No
2025-02-05 18:19,Bank9,Client5,Client16,2207.41,Crypto,No
2025-02-05 18:21,Bank3,Client21,Client34,2004.74,Credit Card,No
2025-02-05 18:26,Bank3,Client10,Client32,2234.67,Credit Card,No
2025-02-05 18:26,Bank10,Client21,Client12,2319.52,Wire Transfer,No
2025-02-05 18:27,Bank5,Client14,Client13,1830.33,Wire Transfer,No
2025-02-05 18:28,Bank2,Client4,Client14,1728.09,Wire Transfer,No
2025-02-05 18:29,Bank3,Client21,Client11,1732.94,Credit Card,No
2025-02-05 18:30,Bank1,Client39,Client14,2549.15,Check,No
2025-02-05 18:30,Bank5,Client13,Client1,1973.21,Credit Card,No
2025-02-05 18:30,Bank8,Client21,Client30,1731.67,Crypto,No
2025-02-05 18:32,Bank5,Client34,Client9,1419.53,Crypto,No
2025-02-05 18:33,Bank5,Client11,Client12,1700.73,Check,No
2025-02-05 18:37,Bank8,Client10,Client35,1742.65,Crypto,No
2025-02-05 18:40,Bank10,Client10,Client12,1861.5,Check,No
2025-02-05 18:43,Bank5,Client12,Client7,1953.53,Check,No
2025-02-05 18:44,Bank7,Client21,Client36,1504.25,ACH,No
2025-02-05 18:44,Bank10,Client13,Client22,1994.09,Crypto,No
2025-02-05 18:44,Bank9,Client19,Client2,2369.98,ACH,No
2025-02-05 18:46,Bank10,Client34,Client2,1723.22,ACH,No
2025-02-05 18:46,Bank6,Client16,Client35,2466.49,Check,No
2025-02-05 18:49,Bank3,Client30,Client12,1484.97,Check,No
2025-02-05 18:50,Bank2,Client13,Client21,1626.54,Crypto,No
2025-02-05 18:52,Bank4,Client30,Client18,2157.43,Wire Transfer,No
2025-02-05 18:54,Bank10,Client4,Client11,1819.25,Wire Transfer,No
2025-02-05 18:54,Bank2,Client22,Client25,1321.57,Credit Card,No
