Timestamp,FromBank,FromAccount,ToAccount,Amount,PaymentType,Suspicious
2025-02-04 9:05,Bank9,Client13,Client18,1733.07,Credit Card,No
2025-02-04 9:06,Bank1,Client21,Client15,1801.81,Credit Card,No
2025-02-04 9:07,Bank1,Client10,Client8,2019.88,ACH,No
2025-02-04 9:07,Bank10,Client13,Client35,1435.84,Check,No
2025-02-04 9:07,Bank9,Client12,Client33,1982.24,ACH,No
2025-02-04 9:07,Bank9,Client33,Client32,2023.19,Credit Card,No
2025-02-04 9:08,Bank6,Client5,Client34,1800.96,Check,No
2025-02-04 9:08,Bank3,Client26,Client39,1614.04,Check,No
2025-02-04 9:08,Bank9,Client21,Client35,2007.9,Credit Card,No
2025-02-04 9:10,Bank1,Client10,Client13,2237.77,Crypto,No
2025-02-04 9:11,Bank6,Client23,Client9,2477.29,ACH,No
2025-02-04 9:12,Bank3,Client21,Client16,2140.32,Crypto,No
2025-02-04 9:13,Bank3,Client21,Client26,2663.75,Check,No
2025-02-04 9:13,Bank5,Client13,Client29,2247.64,ACH,No
2025-02-04 9:15,Bank1,Client8,Client26,1949.39,ACH,No
2025-02-04 9:16,Bank5,Client19,Client6,1740.06,Check,No
2025-02-04 9:18,Bank2,Client21,Client13,2546.33,Check,No
2025-02-04 9:19,Bank6,Client10,Client19,1940.03,ACH,No
2025-02-04 9:20,Bank6,Client13,Client39,2211.05,Crypto,No
2025-02-04 9:20,Bank10,Client32,Client2,2610.49,ACH,No
2025-02-04 9:20,Bank5,Client4,Client38,1833.59,ACH,No
2025-02-04 9:22,Bank2,Client18,Client39,2056.74,ACH,No
2025-02-04 9:24,Bank3,Client21,Client26,1847.57,Check,No
2025-02-04 9:24,Bank6,Client35,Client4,2035.41,Check,No
2025-02-04 9:24,Bank2,Client4,Client27,2119.64,ACH,No
2025-02-04 9:25,Bank8,Client25,Client30,1881.04,ACH,No
2025-02-04 9:26,Bank10,Client21,Client33,2176.98,Crypto,No
2025-02-04 9:29,Bank3,Client21,Client10,2248.21,ACH,No
2025-02-04 9:30,Bank3,Client18,Client2,2167.72,Credit Card,No
2025-02-04 9:32,Bank3,Client38,Client33,2027.56,Credit Card,No
2025-02-04 9:32,Bank4,Client4,Client36,1725.18,Credit Card,No
2025-02-04 9:33,Bank3,Client4,Client2,2088.71,Credit Card,No
2025-02-04 9:41,Bank10,Client11,Client31,2309.1,Check,No
2025-02-04 9:42,Bank6,Client21,Client38,1704.37,ACH,No
2025-02-04 9:43,Bank2,Client35,Client19,2495.77,Wire Transfer,No
2025-02-04 9:44,Bank1,Client30,Client29,1857.19,Check,No
2025-02-04 9:44,Bank4,Client4,Client31,1835.17,Credit Card,No
2025-02-04 9:48,Bank9,Client19,Client26,1659.13,Check,No
2025-02-04 9:49,Bank5,Client27,Client4,2193.63,Crypto,No
2025-02-04 9:50,Bank1,Client21,Client37,2433.04,Credit Card,No
2025-02-04 9:53,Bank5,Client35,Client3,2222.54,ACH,No
2025-02-04 9:55,Bank7,Client11,Client14,1749.53,Wire Transfer,No
2025-02-04 9:55,Bank9,Client13,Client23,1999.29,ACH,No
2025-02-04 9:55,Bank10,Client21,Client37,2196.67,Credit Card,No
2025-02-04 9:56,Bank1,Client29,Client22,2054.82,Wire Transfer,No
2025-02-04 9:58,Bank6,Client15,Client34,1830.21,Credit Card,No
2025-02-04 10:01,Bank9,Client18,Client35,1790.85,ACH,No
2025-02-04 10:01,Bank7,Client38,Client40,2172.49,ACH,No
2025-02-04 10:02,Bank8,Client13,Client18,2010.79,Check,No
2025-02-04 10:03,Bank4,Client1,Client4,2471.91,Wire Transfer,No
2025-02-04 10:03,Bank8,Client36,Client28,2357.01,ACH,No
2025-02-04 10:04,Bank7,Client20,Client29,2408.29,Credit Card,No
2025-02-04 10:08,Bank2,Client12,Client32,2436.79,Credit Card,No
2025-02-04 10:10,Bank8,Client10,Client18,1726.17,ACH,No
2025-02-04 10:10,Bank6,Client31,Client11,1707.31,Credit Card,No
2025-02-04 10:11,Bank1,Client10,Client18,1693.98,Check,No
2025-02-04 10:16,Bank6,Client35,Client34,1781.56,Credit Card,No
2025-02-04 10:16,Bank10,Client36,Client16,2257.48,Credit Card,No
2025-02-04 10:17,Bank10,Client26,Client36,1818.38,Crypto,No
2025-02-04 10:18,Bank3,Client11,Client36,1294.65,Credit Card,No
2025-02-04 10:20,Bank9,Client35,Client30,1819.41,Wire Transfer,No
2025-02-04 10:22,Bank10,Client19,Client6,2570.44,Wire Transfer,No
2025-02-04 10:23,Bank7,Client39,Client12,1906.49,ACH,No
2025-02-04 10:23,Bank8,Client23,Client10,2179.8,Credit Card,No
2025-02-04 10:24,Bank8,Client13,Client36,2487.85,ACH,No
2025-02-04 10:25,Bank6,Client14,Client13,1499.74,Crypto,No
2025-02-04 10:26,Bank8,Client17,Client2,2101.96,Credit Card,No
2025-02-04 10:26,Bank2,Client21,Client16,1911.64,Crypto,No
2025-02-04 10:27,Bank1,Client13,Client14,1879.06,Credit Card,No
2025-02-04 10:30,Bank2,Client10,Client14,2178.13,Check,No
2025-02-04 10:30,Bank9,Client13,Client22,1956.49,Check,No
2025-02-04 10:32,Bank9,Client10,Client39,1702.98,Credit Card,No
2025-02-04 10:33,Bank4,Client26,Client38,2072.85,Wire Transfer,No
2025-02-04 10:34,Bank10,Client13,Client7,1917.85,Check,No
2025-02-04 10:34,Bank9,Client37,Client12,1224.37,Credit Card,No
2025-02-04 10:35,Bank10,Client28,Client38,2588.43,Check,No
2025-02-04 10:36,Bank10,Client13,Client29,2317.11,Wire Transfer,No
2025-02-04 10:36,Bank1,Client10,Client27,2157.78,ACH,No
2025-02-04 10:37,Bank4,Client4,Client20,1594.65,Crypto,No
2025-02-04 10:38,Bank5,Client23,Client5,1823.26,ACH,No
2025-02-04 10:41,Bank9,Client4,Client39,1284.07,ACH,No
2025-02-04 10:42,Bank6,Client4,Client32,2146.62,Wire Transfer,No
2025-02-04 10:42,Bank8,Client27,Client3,2044.32,Check,No
2025-02-04 10:43,Bank7,Client4,Client35,2640.91,Wire Transfer,No
2025-02-04 10:44,Bank4,Client1,Client8,1858.93,Check,No
2025-02-04 10:45,Bank5,Client1,Client25,1482.3,Crypto,No
2025-02-04 10:46,Bank10,Client38,Client8,2351.25,Check,No
2025-02-04 10:46,Bank2,Client10,Client31,1801.09,ACH,No
2025-02-04 10:47,Bank10,Client16,Client36,1805.03,Crypto,No
2025-02-04 10:48,Bank2,Client17,Client8,1922.24,Wire Transfer,No
2025-02-04 10:49,Bank9,Client37,Client20,1854.09,Wire Transfer,No
2025-02-04 10:52,Bank4,Client33,Client25,2096.61,Crypto,No
2025-02-04 10:56,Bank2,Client21,Client35,1965.49,Crypto,No
2025-02-04 10:57,Bank9,Client10,Client3,1673.49,Check,No
2025-02-04 10:58,Bank10,Client4,Client39,1656.55,Crypto,No
2025-02-04 11:00,Bank10,Client21,Client26,2059.38,Wire Transfer,No
2025-02-04 11:03,Bank2,Client13,Client7,2000.41,Credit Card,No
2025-02-04 11:06,Bank10,Client23,Client6,1714.61,Credit Card,No
2025-02-04 11:06,Bank9,Client19,Client32,1956.29,Credit Card,No
2025-02-04 11:07,Bank7,Client1,Client26,1945.3,Crypto,No
2025-02-04 11:07,Bank2,Client4,Client15,2478.62,Check,No
2025-02-04 11:08,Bank2,Client36,Client1,1881.81,Crypto,No
2025-02-04 11:08,Bank5,Client13,Client32,1923.05,Wire Transfer,No
2025-02-04 11:09,Bank5,Client10,Client30,2061.28,Wire Transfer,No
2025-02-04 11:12,Bank4,Client10,Client4,1345.8,Check,No
2025-02-04 11:12,Bank5,Client27,Client10,2353.93,Check,No
2025-02-04 11:13,Bank5,Client21,Client33,1998.38,Crypto,No
2025-02-04 11:13,Bank2,Client21,Client37,1694.07,Credit Card,No
2025-02-04 11:13,Bank9,Client5,Client32,1942.37,Wire Transfer,No
2025-02-04 11:15,Bank9,Client31,Client36,2571.1,Wire Transfer,No
2025-02-04 11:15,Bank9,Client34,Client7,1736.88,Crypto,No
2025-02-04 11:16,Bank4,Client4,Client18,1845.31,Check,No
2025-02-04 11:18,Bank7,Client20,Client14,1782.92,Wire Transfer,No
2025-02-04 11:23,Bank5,Client7,Client34,2150.75,Crypto,No
2025-02-04 11:23,Bank4,Client3,Client22,2156.59,Wire Transfer,No
2025-02-04 11:24,Bank6,Client34,Client26,2237.32,Check,No
2025-02-04 11:26,Bank1,Client10,Client7,2533.15,Credit Card,No
2025-02-04 11:30,Bank9,Client21,Client36,1926.19,Check,No
2025-02-04 11:32,Bank7,Client4,Client5,2045.96,Crypto,No
2025-02-04 11:33,Bank3,Client4,Client2,2424.51,Credit Card,No
2025-02-04 11:33,Bank5,Client10,Client14,2311.35,Credit Card,No
2025-02-04 11:34,Bank5,Client22,Client12,2024.19,Check,No
2025-02-04 11:36,Bank1,Client34,Client19,1656.22,Check,No
2025-02-04 11:36,Bank9,Client18,Client31,1514.56,ACH,No
2025-02-04 11:37,Bank7,Client13,Client9,2375.79,Wire Transfer,No
2025-02-04 11:41,Bank2,Client4,Client32,1965.68,Wire Transfer,No
2025-02-04 11:46,Bank5,Client37,Client27,1601.57,ACH,No
2025-02-04 11:48,Bank6,Client35,Client5,2486.95,Credit Card,No
2025-02-04 11:49,Bank10,Client4,Client22,1873.25,Wire Transfer,No
2025-02-04 11:52,Bank3,Client13,Client25,1997.25,ACH,No
2025-02-04 11:53,Bank9,Client12,Client26,1630.21,Crypto,No
2025-02-04 11:54,Bank5,Client31,Client33,2312.7,Check,No
2025-02-04 11:56,Bank9,Client36,Client27,1889.39,Check,No
2025-02-04 11:58,Bank2,Client40,Client7,2280.51,Crypto,No
2025-02-04 11:59,Bank6,Client4,Client1,2069.73,Credit Card,No
2025-02-04 12:01,Bank8,Client10,Client7,1880.45,Check,No
2025-02-04 12:05,Bank4,Client2,Client23,2124.12,Credit Card,No
2025-02-04 12:06,Bank10,Client18,Client26,1698.66,ACH,No
2025-02-04 12:06,Bank5,Client12,Client22,2195.35,Credit Card,No
2025-02-04 12:06,Bank2,Client40,Client29,1837.33,Check,No
2025-02-04 12:10,Bank10,Client12,Client35,1732.99,Credit Card,No
2025-02-04 12:10,Bank5,Client30,Client1,2238.17,Crypto,No
2025-02-04 12:12,Bank10,Client13,Client36,2485.71,Check,No
2025-02-04 12:15,Bank6,Client21,Client7,2367.92,ACH,No
2025-02-04 12:16,Bank3,Client21,Client8,1523.25,Check,No
2025-02-04 12:18,Bank6,Client21,Client14,1640.59,Wire Transfer,No
2025-02-04 12:18,Bank1,Client13,Client16,1945.26,Check,No
2025-02-04 12:19,Bank5,Client12,Client31,2006.22,ACH,No
2025-02-04 12:21,Bank4,Client30,Client8,2287.93,Wire Transfer,No
2025-02-04 12:33,Bank4,Client4,Client5,2285.83,Wire Transfer,No
2025-02-04 12:33,Bank1,Client7,Client26,2054.76,Credit Card,No
2025-02-04 12:34,Bank4,Client10,Client34,1882.67,Wire Transfer,No
2025-02-04 12:36,Bank4,Client38,Client18,2292.18,Credit Card,No
2025-02-04 12:37,Bank6,Client18,Client35,2218.58,Credit Card,No
2025-02-04 12:39,Bank2,Client28,Client1,1568.66,Credit Card,No
2025-02-04 12:40,Bank3,Client26,Client21,2075.19,Check,No
2025-02-04 12:41,Bank3,Client10,Client14,1914.55,Check,No
2025-02-04 12:41,Bank4,Client13,Client32,2269.38,Credit Card,No
2025-02-04 12:43,Bank8,Client10,Client14,1896.11,ACH,No
2025-02-04 12:43,Bank10,Client21,Client30,1601.55,Credit Card,No
2025-02-04 12:45,Bank10,Client13,Client12,1928.69,Wire Transfer,No
2025-02-04 12:47,Bank9,Client17,Client40,2086.57,Wire Transfer,No
2025-02-04 12:49,Bank6,Client24,Client17,2068.26,Credit Card,No
2025-02-04 12:52,Bank8,Client4,Client6,1902.51,Check,No
2025-02-04 12:55,Bank9,Client15,Client8,2055.26,Wire Transfer,No
2025-02-04 12:56,Bank3,Client18,Client23,2078.33,ACH,No
2025-02-04 12:58,Bank6,Client30,Client33,1928.65,Crypto,No
2025-02-04 13:00,Bank8,Client25,Client11,1734.02,Check,No
2025-02-04 13:03,Bank8,Client8,Client7,1726.04,Crypto,No
2025-02-04 13:05,Bank9,Client4,Client29,2388.54,ACH,No
2025-02-04 13:07,Bank6,Client39,Client5,2135.55,Crypto,No
2025-02-04 13:07,Bank8,Client13,Client5,2266.13,Check,No
2025-02-04 13:08,Bank9,Client13,Client11,2053.3,Crypto,No
2025-02-04 13:08,Bank4,Client4,Client16,1906.81,Check,No
2025-02-04 13:09,Bank5,Client30,Client17,1870.87,Credit Card,No
2025-02-04 13:10,Bank10,Client21,Client38,2083.8,ACH,No
2025-02-04 13:10,Bank8,Client4,Client26,2140.72,Check,No
2025-02-04 13:11,Bank2,Client13,Client35,2602.83,Check,No
2025-02-04 13:16,Bank2,Client9,Client26,2110.91,Check,No
2025-02-04 13:18,Bank8,Client20,Client22,1947.68,Check,No
2025-02-04 13:21,Bank7,Client10,Client37,1586.57,ACH,No
2025-02-04 13:27,Bank4,Client40,Client27,1834.07,Credit Card,No
2025-02-04 13:30,Bank2,Client10,Client34,2083.06,Check,No
2025-02-04 13:31,Bank6,Client13,Client17,1695.53,Wire Transfer,No
2025-02-04 13:31,Bank3,Client34,Client7,2065.57,Crypto,No
2025-02-04 13:33,Bank2,Client4,Client24,1860.84,ACH,No
2025-02-04 13:37,Bank7,Client25,Client15,2184.6,Credit Card,No
2025-02-04 13:38,Bank1,Client26,Client31,2469.89,Crypto,No
2025-02-04 13:39,Bank8,Client23,Client31,2158.78,Check,No
2025-02-04 13:41,Bank7,Client13,Client33,2015.72,Crypto,No
2025-02-04 13:42,Bank3,Client17,Client28,1521.19,Credit Card,No
2025-02-04 13:44,Bank7,Client13,Client23,1842.09,Crypto,No
2025-02-04 13:46,Bank6,Client6,Client14,2215.02,Wire Transfer,No
2025-02-04 13:47,Bank2,Client14,Client8,1913.37,ACH,No
2025-02-04 13:48,Bank4,Client21,Client7,2143.34,Wire Transfer,No
2025-02-04 13:49,Bank9,Client4,Client22,1927.81,Crypto,No
2025-02-04 13:50,Bank5,Client21,Client4,1849.09,Wire Transfer,No
2025-02-04 13:52,Bank9,Client13,Client29,2188.03,Check,No
2025-02-04 13:55,Bank7,Client21,Client27,1972.45,ACH,No
2025-02-04 13:56,Bank5,Client21,Client12,2434.55,Credit Card,No
2025-02-04 13:56,Bank5,Client21,Client7,1932.11,Wire Transfer,No
2025-02-04 13:56,Bank7,Client18,Client39,2046.59,ACH,No
2025-02-04 13:59,Bank9,Client13,Client36,1947.42,Check,No
2025-02-04 13:59,Bank7,Client10,Client6,1887.44,Crypto,No
2025-02-04 14:00,Bank4,Client21,Client38,1694.87,Credit Card,No
2025-02-04 14:00,Bank6,Client13,Client8,2232.34,Check,No
2025-02-04 14:01,Bank5,Client21,Client19,1958.22,Crypto,No
2025-02-04 14:05,Bank3,Client10,Client28,1630.96,Credit Card,No
2025-02-04 14:12,Bank7,Client2,Client27,1845.88,Wire Transfer,No
2025-02-04 14:13,Bank8,Client30,Client26,1748.72,ACH,No
2025-02-04 14:15,Bank8,Client1,Client13,2297.37,ACH,No
2025-02-04 14:15,Bank4,Client21,Client40,1936.17,Credit Card,No
2025-02-04 14:15,Bank4,Client12,Client24,2276.98,Wire Transfer,No
2025-02-04 14:17,Bank9,Client21,Client17,1956.02,Check,No
2025-02-04 14:17,Bank9,Client10,Client2,1705.73,Credit Card,No
2025-02-04 14:21,Bank3,Client10,Client8,2210.83,Credit Card,No
2025-02-04 14:21,Bank1,Client10,Client4,1640.05,Crypto,No
2025-02-04 14:23,Bank3,Client4,Client27,1867.2,Wire Transfer,No
2025-02-04 14:24,Bank2,Client18,Client35,1947.63,Check,No
2025-02-04 14:25,Bank10,Client4,Client31,2361.08,Credit Card,No
2025-02-04 14:25,Bank3,Client13,Client34,2406.43,Crypto,No
2025-02-04 14:25,Bank6,Client4,Client32,2595.07,Check,No
2025-02-04 14:25,Bank6,Client13,Client31,1998.95,Check,No
2025-02-04 14:26,Bank1,Client20,Client3,2136.9,Crypto,No
2025-02-04 14:28,Bank8,Client27,Client28,1887,Check,No
2025-02-04 14:30,Bank3,Client8,Client22,2182.59,Wire Transfer,No
2025-02-04 14:33,Bank5,Client13,Client39,2200.9,Crypto,No
2025-02-04 14:34,Bank7,Client10,Client25,1618.03,ACH,No
2025-02-04 14:35,Bank4,Client21,Client4,2178.34,Wire Transfer,No
2025-02-04 14:39,Bank6,Client24,Client18,2577.58,ACH,No
2025-02-04 14:40,Bank8,Client13,Client11,2120.79,Crypto,No
2025-02-04 14:41,Bank6,Client21,Client5,2402.53,Wire Transfer,No
2025-02-04 14:42,Bank9,Client23,Client40,2270.39,Credit Card,No
2025-02-04 14:44,Bank7,Client4,Client38,1670.2,Credit Card,No
2025-02-04 14:44,Bank7,Client22,Client19,1890.51,Wire Transfer,No
2025-02-04 14:44,Bank8,Client39,Client34,1485.72,Check,No
2025-02-04 14:47,Bank6,Client38,Client18,1306.2,Check,No
2025-02-04 14:47,Bank2,Client4,Client2,2143.64,Crypto,No
2025-02-04 14:48,Bank3,Client23,Client28,1866.41,ACH,No
2025-02-04 14:48,Bank2,Client30,Client24,1575.78,Crypto,No
2025-02-04 14:51,Bank2,Client31,Client13,1528.83,Wire Transfer,No
2025-02-04 14:52,Bank10,Client15,Client24,1412.2,Check,No
2025-02-04 14:52,Bank8,Client36,Client26,2350.15,Check,No
2025-02-04 14:52,Bank3,Client36,Client25,2290.5,Wire Transfer,No
2025-02-04 14:53,Bank3,Client13,Client27,1799.17,Credit Card,No
2025-02-04 14:53,Bank7,Client4,Client27,1947.92,Check,No
2025-02-04 14:53,Bank5,Client7,Client16,1438.29,ACH,No
2025-02-04 14:56,Bank6,Client13,Client14,1598.95,Crypto,No
2025-02-04 14:57,Bank6,Client21,Client31,2237.7,ACH,No
2025-02-04 14:58,Bank1,Client13,Client7,1422.59,ACH,No
2025-02-04 14:58,Bank5,Client4,Client28,2011.42,Check,No
2025-02-04 14:59,Bank4,Client21,Client30,2490.59,Wire Transfer,No
2025-02-04 15:00,Bank2,Client12,Client8,1897.48,Crypto,No
2025-02-04 15:01,Bank9,Client4,Client18,1768.24,ACH,No
2025-02-04 15:01,Bank3,Client21,Client34,2249.23,Crypto,No
2025-02-04 15:03,Bank7,Client21,Client40,2260.37,Crypto,No
2025-02-04 15:04,Bank4,Client23,Client34,1903.34,Wire Transfer,No
2025-02-04 15:06,Bank1,Client4,Client38,2194.71,Crypto,No
2025-02-04 15:07,Bank7,Client14,Client13,1955.59,ACH,No
2025-02-04 15:08,Bank3,Client39,Client5,2209.36,Crypto,No
2025-02-04 15:09,Bank6,Client4,Client40,1802.67,Check,No
2025-02-04 15:09,Bank10,Client13,Client21,1858.98,ACH,No
2025-02-04 15:09,Bank6,Client8,Client7,2368.51,Wire Transfer,No
2025-02-04 15:17,Bank6,Client36,Client14,1756.52,Credit Card,No
2025-02-04 15:18,Bank2,Client21,Client22,1913.31,Crypto,No
2025-02-04 15:21,Bank5,Client3,Client12,1563.28,Check,Yes
2025-02-04 15:22,Bank4,Client3,Client10,1788.68,Credit Card,No
2025-02-04 15:28,Bank4,Client29,Client39,1879.73,ACH,No
2025-02-04 15:28,Bank8,Client21,Client16,2380.74,Wire Transfer,No
2025-02-04 15:33,Bank6,Client27,Client39,2680.71,Wire Transfer,No
2025-02-04 15:36,Bank10,Client13,Client40,1505.05,Credit Card,No
2025-02-04 15:37,Bank4,Client10,Client24,1425.91,Check,No
2025-02-04 15:37,Bank7,Client40,Client19,1864.48,Check,No
2025-02-04 15:39,Bank7,Client16,Client3,1884.18,ACH,No
2025-02-04 15:40,Bank5,Client21,Client29,1530.59,Wire Transfer,No
2025-02-04 15:40,Bank9,Client10,Client31,2056.21,Credit Card,No
2025-02-04 15:40,Bank5,Client10,Client27,1772.79,Check,No
2025-02-04 15:42,Bank9,Client13,Client28,2440.76,Credit Card,No
2025-02-04 15:45,Bank10,Client4,Client9,2191.68,Crypto,No
2025-02-04 15:47,Bank4,Client20,Client8,1717.63,Crypto,No
2025-02-04 15:48,Bank6,Client29,Client31,1448.45,Crypto,No
2025-02-04 15:48,Bank4,Client19,Client16,1771.25,Credit Card,No
2025-02-04 15:48,Bank7,Client4,Client31,1708.3,Check,No
2025-02-04 15:54,Bank3,Client4,Client39,2622.53,Credit Card,No
2025-02-04 16:03,Bank2,Client13,Client9,1665.38,Wire Transfer,No
2025-02-04 16:05,Bank5,Client13,Client34,2225.79,Credit Card,No
2025-02-04 16:06,Bank1,Client40,Client9,2195.16,Wire Transfer,No
2025-02-04 16:07,Bank2,Client9,Client12,2428.29,Credit Card,Yes
2025-02-04 16:07,Bank8,Client4,Client8,2029.8,Crypto,No
2025-02-04 16:11,Bank3,Client1,Client25,2304.73,Wire Transfer,No
2025-02-04 16:12,Bank1,Client2,Client31,2735.72,Credit Card,No
2025-02-04 16:12,Bank5,Client21,Client24,1662.08,Credit Card,No
2025-02-04 16:13,Bank4,Client21,Client6,1692.87,Check,No
2025-02-04 16:14,Bank9,Client21,Client37,2348.99,Check,No
2025-02-04 16:16,Bank6,Client29,Client16,1742.74,Credit Card,No
2025-02-04 16:17,Bank5,Client13,Client6,2168.77,ACH,No
2025-02-04 16:17,Bank4,Client21,Client25,1784.87,Check,No
2025-02-04 16:18,Bank10,Client3,Client13,1817.83,ACH,No
2025-02-04 16:19,Bank10,Client21,Client37,2079,Wire Transfer,No
2025-02-04 16:21,Bank4,Client21,Client40,2358.03,Credit Card,No
2025-02-04 16:21,Bank3,Client3,Client24,1977.68,ACH,No
2025-02-04 16:21,Bank9,Client12,Client24,2308.19,ACH,No
2025-02-04 16:23,Bank3,Client29,Client11,1511.75,Credit Card,No
2025-02-04 16:24,Bank1,Client20,Client16,2154.83,Credit Card,No
2025-02-04 16:24,Bank5,Client39,Client15,2387.86,Check,No
2025-02-04 16:25,Bank10,Client15,Client20,2035.54,Crypto,No
2025-02-04 16:25,Bank7,Client39,Client29,2045.74,ACH,No
2025-02-04 16:29,Bank2,Client13,Client12,2020.07,Credit Card,No
2025-02-04 16:29,Bank6,Client4,Client33,1893.8,Credit Card,No
2025-02-04 16:29,Bank3,Client37,Client33,2076.97,Check,No
2025-02-04 16:30,Bank7,Client13,Client30,2161.17,Wire Transfer,No
2025-02-04 16:30,Bank3,Client21,Client20,1725.59,Crypto,No
2025-02-04 16:32,Bank6,Client14,Client38,1641.32,ACH,No
2025-02-04 16:32,Bank8,Client17,Client19,1675.14,Credit Card,No
2025-02-04 16:32,Bank4,Client4,Client10,2110.82,Crypto,No
2025-02-04 16:32,Bank6,Client15,Client12,1816.18,Wire Transfer,No
2025-02-04 16:34,Bank1,Client13,Client11,1806.78,Credit Card,No
2025-02-04 16:40,Bank1,Client11,Client12,2105.98,Check,No
2025-02-04 16:41,Bank2,Client10,Client30,2223.1,Credit Card,No
2025-02-04 16:43,Bank8,Client27,Client12,2134.78,Wire Transfer,No
2025-02-04 16:47,Bank7,Client17,Client18,2060.61,Check,No
2025-02-04 16:47,Bank2,Client4,Client2,2210.4,ACH,No
2025-02-04 16:51,Bank5,Client4,Client17,1497.93,Check,No
2025-02-04 16:51,Bank3,Client4,Client31,1535.4,Wire Transfer,No
2025-02-04 16:52,Bank8,Client6,Client20,1709.09,Crypto,No
2025-02-04 16:56,Bank9,Client6,Client21,2295.54,Credit Card,No
2025-02-04 17:01,Bank6,Client6,Client25,2129.91,Check,No
2025-02-04 17:01,Bank2,Client4,Client32,2563.89,ACH,No
2025-02-04 17:02,Bank5,Client4,Client30,1855.78,Crypto,No
2025-02-04 17:05,Bank1,Client18,Client9,1850.98,Crypto,No
2025-02-04 17:06,Bank6,Client8,Client21,2007.9,Check,No
2025-02-04 17:08,Bank6,Client21,Client28,1529.59,Check,No
2025-02-04 17:09,Bank8,Client10,Client2,2063.28,Wire Transfer,No
2025-02-04 17:11,Bank9,Client21,Client2,1957.3,Crypto,No
2025-02-04 17:12,Bank3,Client4,Client23,1691.23,Check,No
2025-02-04 17:13,Bank1,Client33,Client1,2102.51,Check,No
2025-02-04 17:22,Bank9,Client13,Client27,1495.25,ACH,No
2025-02-04 17:23,Bank4,Client21,Client13,2170.98,Wire Transfer,No
2025-02-04 17:27,Bank2,Client35,Client30,2312.18,Credit Card,No
2025-02-04 17:29,Bank9,Client17,Client34,1828.21,Wire Transfer,No
2025-02-04 17:30,Bank6,Client35,Client33,2181.31,ACH,No
2025-02-04 17:31,Bank8,Client13,Client3,1365.33,Crypto,No
2025-02-04 17:34,Bank8,Client5,Client17,1503.66,Check,No
2025-02-04 17:34,Bank8,Client4,Client13,2079.5,Check,No
2025-02-04 17:35,Bank4,Client10,Client36,1878.76,Wire Transfer,No
2025-02-04 17:36,Bank10,Client16,Client17,2037.62,Wire Transfer,No
2025-02-04 17:37,Bank6,Client18,Client8,1687.62,Wire Transfer,No
2025-02-04 17:40,Bank2,Client10,Client1,2382.02,Check,No
2025-02-04 17:49,Bank6,Client4,Client6,2167.59,Wire Transfer,No
2025-02-04 17:51,Bank5,Client15,Client22,1771.52,ACH,No
2025-02-04 17:51,Bank2,Client4,Client18,1869.69,Crypto,No
2025-02-04 17:51,Bank2,Client15,Client23,2277.61,Crypto,No
2025-02-04 17:52,Bank7,Client13,Client3,2191.35,Crypto,No
2025-02-04 17:52,Bank5,Client30,Client16,2235.2,Check,No
2025-02-04 17:53,Bank7,Client12,Client27,2091.4,ACH,No
2025-02-04 17:54,Bank6,Client29,Client19,2429.64,ACH,No
2025-02-04 17:56,Bank10,Client8,Client22,2046.17,Check,No
2025-02-04 17:56,Bank1,Client16,Client3,2021.39,ACH,No
2025-02-04 17:57,Bank4,Client21,Client37,1915.23,Credit Card,No
2025-02-04 17:58,Bank1,Client10,Client2,2520.9,Credit Card,No
2025-02-04 18:00,Bank8,Client10,Client36,1765.6,Credit Card,No
2025-02-04 18:02,Bank1,Client13,Client29,2073.06,Wire Transfer,No
2025-02-04 18:02,Bank1,Client4,Client36,2109.51,ACH,No
2025-02-04 18:02,Bank5,Client4,Client36,1699.89,Crypto,No
2025-02-04 18:05,Bank5,Client10,Client4,1917.6,ACH,No
2025-02-04 18:06,Bank6,Client10,Client5,2154,Wire Transfer,No
2025-02-04 18:08,Bank5,Client4,Client38,1731.33,Crypto,No
2025-02-04 18:08,Bank3,Client13,Client25,2148.45,Check,No
2025-02-04 18:10,Bank3,Client21,Client17,1921.31,Credit Card,No
2025-02-04 18:11,Bank3,Client23,Client7,2561.08,Crypto,No
2025-02-04 18:11,Bank4,Client10,Client7,1893.54,Credit Card,No
2025-02-04 18:12,Bank5,Client9,Client31,2208.09,Check,No
2025-02-04 18:12,Bank2,Client13,Client18,2542.66,Crypto,No
2025-02-04 18:15,Bank9,Client10,Client39,1988.37,Check,No
2025-02-04 18:15,Bank7,Client6,Client30,1832.36,ACH,No
2025-02-04 18:16,Bank3,Client10,Client33,2128.95,Crypto,No
2025-02-04 18:22,Bank2,Client9,Client31,1329.6,Wire Transfer,No
2025-02-04 18:22,Bank2,Client14,Client20,1915.61,Check,No
2025-02-04 18:24,Bank7,Client21,Client11,1418.06,Check,No
2025-02-04 18:26,Bank4,Client28,Client1,1957.72,Wire Transfer,No
2025-02-04 18:28,Bank1,Client4,Client9,2363.51,Crypto,No
2025-02-04 18:31,Bank6,Client13,Client38,1923.71,Crypto,No
2025-02-04 18:33,Bank4,Client13,Client3,2276.26,Crypto,No
2025-02-04 18:33,Bank5,Client19,Client36,2345.61,ACH,No
2025-02-04 18:35,Bank2,Client13,Client22,1563.6,Credit Card,No
2025-02-04 18:36,Bank5,Client21,Client28,2141.46,Wire Transfer,No
